開催日,競馬場,レース番号,出走時刻,レース名,コース,距離,出走頭数,金額,開催日(年),開催日(月)
2024/10/14,新潟,7,13:15,3歳以上1勝クラス,ダート,1800,10,640,2024,10
2024/10/14,新潟,8,13:50,3歳以上1勝クラス,ダート,1200,8,320,2024,10
2024/10/14,新潟,9,14:25,稲光特別,芝,1000,17,,2024,10
2024/10/14,新潟,10,15:00,菅名岳特別,ダート,1800,10,19160,2024,10
2024/10/14,新潟,11,15:35,信越ステークス,芝,1400,18,1810,2024,10
2024/10/14,新潟,12,16:10,3歳以上1勝クラス,芝,1800,16,380,2024,10
2024/10/14,東京,1,10:05,2歳未勝利,ダート,1300,16,130,2024,10
2024/10/14,東京,2,10:35,2歳未勝利,芝,1400,14,680,2024,10
2024/10/14,東京,3,11:05,2歳未勝利,ダート,1600,12,,2024,10
2024/10/14,東京,4,11:35,2歳新馬,ダート,1400,16,1500,2024,10
2024/10/14,東京,5,12:25,2歳新馬,芝,1800,11,800,2024,10
2024/10/14,東京,6,12:55,3歳以上1勝クラス,ダート,1400,16,2300,2024,10
2024/10/14,東京,7,13:25,3歳以上2勝クラス,芝,2500,7,7790,2024,10
2024/10/14,東京,8,14:00,3歳以上1勝クラス,芝,1600,17,280,2024,10
2024/10/14,東京,9,14:35,プラタナス賞,ダート,1600,8,5810,2024,10
2024/10/14,東京,10,15:10,白秋ステークス,芝,1400,14,1620,2024,10
2024/10/14,東京,11,15:45,アイルランドトロフィー府中牝馬ステークス,芝,1800,15,42840,2024,10
2024/10/14,東京,12,16:25,3歳以上2勝クラス,芝,1600,12,400,2024,10
2024/10/13,京都,1,10:05,2歳未勝利,ダート,1400,11,8910,2024,10
2024/10/13,京都,2,10:35,2歳未勝利,ダート,1800,10,1520,2024,10
2024/10/13,京都,3,11:05,2歳未勝利,芝,2000,9,1910,2024,10
2024/10/13,京都,4,11:35,2歳新馬,芝,1200,16,1190,2024,10
2024/10/13,京都,5,12:25,2歳新馬,芝,1800,11,530,2024,10
2024/10/13,京都,6,12:55,3歳以上1勝クラス,ダート,1800,10,400,2024,10
2024/10/13,京都,7,13:25,3歳以上2勝クラス,芝,1800,8,770,2024,10
2024/10/13,京都,8,13:55,もみじステークス,芝,1400,6,210,2024,10
2024/10/13,京都,9,14:25,3歳以上1勝クラス,ダート,1200,14,3720,2024,10
2024/10/13,京都,10,15:01,ＪＲＡウルトラプレミアム　アカイトリノムスメカップ,ダート,1800,13,180,2024,10
2024/10/13,京都,11,15:40,秋華賞,芝,2000,15,490,2024,10
2024/10/13,京都,12,16:25,亀岡特別,ダート,1400,10,3480,2024,10
2024/10/13,東京,1,09:50,2歳未勝利,芝,1600,12,6990,2024,10
2024/10/13,東京,2,10:20,2歳未勝利,ダート,1400,15,170,2024,10
2024/10/13,東京,3,10:50,2歳未勝利,芝,1800,9,2860,2024,10
2024/10/13,東京,4,11:20,2歳新馬,芝,1400,14,24450,2024,10
2024/10/13,東京,5,12:10,2歳新馬,芝,1600,15,1330,2024,10
2024/10/13,東京,6,12:40,3歳以上1勝クラス,ダート,1600,12,480,2024,10
2024/10/13,東京,7,13:10,3歳以上1勝クラス,芝,2400,8,520,2024,10
2024/10/13,東京,8,13:40,3歳以上2勝クラス,ダート,2100,16,,2024,10
2024/10/13,東京,9,14:15,東京ハイジャンプ,障害,3110,9,5570,2024,10
2024/10/13,東京,10,14:50,テレビ静岡賞,ダート,1400,16,53990,2024,10
2024/10/13,東京,11,15:30,オクトーバーステークス,芝,2000,16,1070,2024,10
2024/10/13,東京,12,16:10,西湖特別,ダート,1300,11,370,2024,10
2024/10/12,京都,1,10:05,2歳未勝利,ダート,1200,15,320,2024,10
2024/10/12,京都,2,10:40,2歳未勝利,ダート,1800,11,3230,2024,10
2024/10/12,京都,3,11:10,2歳未勝利,芝,1600,16,690,2024,10
2024/10/12,京都,4,11:40,2歳新馬,ダート,1800,16,,2024,10
2024/10/12,京都,5,12:30,2歳新馬,芝,2000,13,,2024,10
2024/10/12,京都,6,13:00,3歳以上1勝クラス,ダート,1800,13,,2024,10
2024/10/12,京都,7,13:30,3歳以上1勝クラス,ダート,1400,16,,2024,10
2024/10/12,京都,8,14:00,紫菊賞,芝,1800,6,,2024,10
2024/10/12,京都,9,14:35,3歳以上2勝クラス,ダート,1800,13,,2024,10
2024/10/12,京都,10,15:10,大原ステークス,芝,1800,14,,2024,10
2024/10/12,京都,11,15:45,大阪スポーツ杯,ダート,1800,16,,2024,10
2024/10/12,京都,12,16:25,3歳以上2勝クラス,芝,1200,17,,2024,10
2024/10/12,新潟,1,09:50,障害3歳以上未勝利,障害,2850,11,460,2024,10
2024/10/12,新潟,2,10:25,2歳未勝利,ダート,1800,9,600,2024,10
2024/10/12,新潟,3,10:55,3歳以上1勝クラス,ダート,1800,13,360,2024,10
2024/10/12,新潟,4,11:25,障害3歳以上未勝利,障害,2850,10,,2024,10
2024/10/12,新潟,5,12:15,2歳新馬,芝,1600,18,,2024,10
2024/10/12,新潟,6,12:45,2歳未勝利,芝,2000,14,,2024,10
2024/10/12,新潟,7,13:15,3歳以上1勝クラス,ダート,1800,11,,2024,10
2024/10/12,新潟,8,13:50,3歳以上1勝クラス,ダート,1200,13,,2024,10
2024/10/12,新潟,9,14:25,朝日岳特別,芝,1200,18,,2024,10
2024/10/12,新潟,10,15:00,粟島特別,芝,1800,12,,2024,10
2024/10/12,新潟,11,15:35,飛翼特別,芝,1000,18,,2024,10
2024/10/12,新潟,12,16:10,3歳以上1勝クラス,ダート,1200,14,,2024,10
2024/10/06,京都,1,10:01,2歳未勝利,ダート,1400,11,11330,2024,10
2024/10/06,京都,2,10:30,2歳未勝利,芝,1400,14,350,2024,10
2024/10/06,京都,3,11:00,2歳新馬,ダート,1800,16,340,2024,10
2024/10/06,京都,4,11:30,2歳新馬,芝,1400,17,680,2024,10
2024/10/06,京都,5,12:20,2歳新馬,芝,1800,13,1180,2024,10
2024/10/06,京都,6,12:50,3歳以上1勝クラス,ダート,1800,8,1000,2024,10
2024/10/06,京都,7,13:20,3歳以上1勝クラス,芝,1800,16,160,2024,10
2024/10/06,京都,8,13:50,3歳以上2勝クラス,ダート,1400,12,1070,2024,10
2024/10/06,京都,9,14:25,長岡京ステークス,芝,1400,16,1020,2024,10
2024/10/06,京都,10,15:01,藤森ステークス,ダート,1200,16,350,2024,10
2024/10/06,京都,11,15:35,農林水産省賞典　京都大賞典,芝,2400,11,,2024,10
2024/10/06,京都,12,16:10,3歳以上2勝クラス,ダート,1200,15,450,2024,10
2024/10/06,新潟,1,09:50,2歳未勝利,ダート,1200,14,13270,2024,10
2024/10/06,新潟,2,10:20,2歳未勝利,芝,1800,15,210,2024,10
2024/10/06,新潟,3,10:50,3歳以上1勝クラス,ダート,1800,12,480,2024,10
2024/10/06,新潟,4,11:20,障害3歳以上未勝利,障害,2850,10,380,2024,10
2024/10/06,新潟,5,12:10,2歳新馬,ダート,1200,15,14920,2024,10
2024/10/06,新潟,6,12:40,2歳未勝利,芝,1000,12,7790,2024,10
2024/10/06,新潟,7,13:10,3歳以上1勝クラス,芝,1400,18,280,2024,10
2024/10/06,新潟,8,13:40,3歳以上1勝クラス,ダート,1800,11,120,2024,10
2024/10/06,新潟,9,14:15,萬代橋特別,芝,2400,16,160,2024,10
2024/10/06,新潟,10,14:50,寺泊特別,芝,1600,8,20500,2024,10
2024/10/06,新潟,11,15:25,トルマリンステークス,ダート,1800,13,17930,2024,10
2024/10/06,新潟,12,16:01,3歳以上1勝クラス,ダート,1200,15,3170,2024,10
2024/10/06,東京,1,10:10,2歳未勝利,ダート,1600,11,250,2024,10
2024/10/06,東京,2,10:40,2歳未勝利,芝,2000,7,1270,2024,10
2024/10/06,東京,3,11:10,2歳新馬,ダート,1600,16,2250,2024,10
2024/10/06,東京,4,11:40,2歳新馬,芝,1600,14,300,2024,10
2024/10/06,東京,5,12:30,2歳新馬,芝,1800,17,1150,2024,10
2024/10/06,東京,6,13:00,3歳以上1勝クラス,ダート,1400,16,6710,2024,10
2024/10/06,東京,7,13:30,3歳以上1勝クラス,ダート,1600,16,1670,2024,10
2024/10/06,東京,8,14:01,3歳以上2勝クラス,芝,1400,13,1160,2024,10
2024/10/06,東京,9,14:35,昇仙峡ステークス,芝,2400,8,9720,2024,10
2024/10/06,東京,10,15:10,グリーンチャンネルカップ,ダート,1600,16,312970,2024,10
2024/10/06,東京,11,15:45,毎日王冠,芝,1800,14,450,2024,10
2024/10/06,東京,12,16:25,3歳以上2勝クラス,ダート,1600,16,910,2024,10
2024/10/05,京都,1,10:00,2歳未勝利,ダート,1200,12,420,2024,10
2024/10/05,京都,2,10:35,2歳未勝利,ダート,1800,10,8950,2024,10
2024/10/05,京都,3,11:05,2歳未勝利,芝,1800,8,4460,2024,10
2024/10/05,京都,4,11:35,2歳新馬,ダート,1400,16,29960,2024,10
2024/10/05,京都,5,12:25,2歳新馬,芝,1600,15,570,2024,10
2024/10/05,京都,6,12:55,3歳以上1勝クラス,ダート,1400,14,620,2024,10
2024/10/05,京都,7,13:25,3歳以上1勝クラス,ダート,1800,10,11250,2024,10
2024/10/05,京都,8,13:55,3歳以上2勝クラス,芝,2400,8,1700,2024,10
2024/10/05,京都,9,14:25,りんどう賞,芝,1400,11,820,2024,10
2024/10/05,京都,10,15:00,大山崎ステークス,ダート,1200,16,1070,2024,10
2024/10/05,京都,11,15:35,夕刊フジ杯オパールステークス,芝,1200,18,1150,2024,10
2024/10/05,京都,12,16:10,3歳以上2勝クラス,ダート,1800,14,430,2024,10
2024/10/05,新潟,1,09:50,障害3歳以上オープン,障害,3250,12,61060,2024,10
2024/10/05,新潟,2,10:25,2歳未勝利,ダート,1800,12,320,2024,10
2024/10/05,新潟,3,10:55,3歳以上1勝クラス,ダート,1200,15,8970,2024,10
2024/10/05,新潟,4,11:25,障害3歳以上未勝利,障害,2850,11,4010,2024,10
2024/10/05,新潟,5,12:15,2歳新馬,芝,1400,18,380,2024,10
2024/10/05,新潟,6,12:45,2歳未勝利,芝,1600,12,15550,2024,10
2024/10/05,新潟,7,13:15,3歳以上1勝クラス,ダート,1800,12,19990,2024,10
2024/10/05,新潟,8,13:45,3歳以上1勝クラス,ダート,1200,15,1240,2024,10
2024/10/05,新潟,9,14:15,松浜特別,芝,2000,14,18610,2024,10
2024/10/05,新潟,10,14:50,聖籠特別,芝,1600,18,2570,2024,10
2024/10/05,新潟,11,15:25,鳥屋野特別,ダート,1800,13,410,2024,10
2024/10/05,新潟,12,16:00,3歳以上1勝クラス,芝,1000,18,840,2024,10
2024/10/05,東京,1,10:15,2歳未勝利,芝,1600,9,13700,2024,10
2024/10/05,東京,2,10:45,2歳未勝利,ダート,1400,16,5140,2024,10
2024/10/05,東京,3,11:15,2歳未勝利,芝,1800,9,7950,2024,10
2024/10/05,東京,4,11:45,2歳新馬,芝,1600,15,2700,2024,10
2024/10/05,東京,5,12:35,2歳新馬,芝,2000,12,1250,2024,10
2024/10/05,東京,6,13:05,3歳以上1勝クラス,ダート,2100,9,2350,2024,10
2024/10/05,東京,7,13:35,3歳以上1勝クラス,ダート,1400,16,160,2024,10
2024/10/05,東京,8,14:05,3歳以上1勝クラス,芝,1800,11,360,2024,10
2024/10/05,東京,9,14:35,ｔｖｋ賞,芝,2000,7,2780,2024,10
2024/10/05,東京,10,15:10,赤富士ステークス,ダート,1600,14,1280,2024,10
2024/10/05,東京,11,15:45,サウジアラビアロイヤルカップ,芝,1600,7,26000,2024,10
2024/10/05,東京,12,16:25,3歳以上2勝クラス,ダート,1400,16,360,2024,10
2024/11/30,中京,1,09:50,2歳未勝利,ダート,1400,16,2060,2024,11
2024/11/30,中京,2,10:15,3歳以上1勝クラス,ダート,1200,16,5970,2024,11
2024/11/30,中京,3,10:45,3歳以上1勝クラス,ダート,1800,13,730,2024,11
2024/11/30,中京,4,11:15,2歳未勝利,芝,1200,17,1340,2024,11
2024/11/30,中京,5,12:05,2歳新馬,ダート,1800,8,10990,2024,11
2024/11/30,中京,6,12:35,3歳以上1勝クラス,ダート,1400,16,480,2024,11
2024/11/30,中京,7,13:05,3歳以上1勝クラス,ダート,1800,12,52480,2024,11
2024/11/30,中京,8,13:40,3歳以上1勝クラス,芝,1600,16,21050,2024,11
2024/11/30,中京,9,14:15,犬山特別,ダート,1800,16,4150,2024,11
2024/11/30,中京,10,14:50,中京日経賞,芝,1600,13,24790,2024,11
2024/11/30,中京,11,15:25,飛騨ステークス,芝,1400,13,34310,2024,11
2024/11/30,中京,12,16:00,3歳以上1勝クラス,芝,2000,17,360,2024,11
2024/11/30,中山,1,10:05,2歳未勝利,ダート,1200,16,740,2024,11
2024/11/30,中山,2,10:35,2歳未勝利,ダート,1800,16,440,2024,11
2024/11/30,中山,3,11:05,2歳未勝利,芝,2000,14,10460,2024,11
2024/11/30,中山,4,11:35,2歳未勝利,ダート,1800,15,600,2024,11
2024/11/30,中山,5,12:25,2歳新馬,芝,1200,16,290,2024,11
2024/11/30,中山,6,12:55,2歳新馬,ダート,1800,13,450,2024,11
2024/11/30,中山,7,13:25,3歳以上1勝クラス,ダート,1200,16,29850,2024,11
2024/11/30,中山,8,14:00,イルミネーションジャンプステークス,障害,3570,13,1310,2024,11
2024/11/30,中山,9,14:35,葉牡丹賞,芝,2000,12,350,2024,11
2024/11/30,中山,10,15:10,鹿島特別,ダート,1800,15,2030,2024,11
2024/11/30,中山,11,15:45,スポーツニッポン賞ステイヤーズステークス,芝,3600,14,800,2024,11
2024/11/30,中山,12,16:20,3歳以上2勝クラス,芝,1200,15,710,2024,11
2024/11/30,京都,1,09:55,2歳未勝利,ダート,1800,14,960,2024,11
2024/11/30,京都,2,10:25,2歳未勝利,ダート,1400,13,2730,2024,11
2024/11/30,京都,3,10:55,2歳未勝利,ダート,1800,11,870,2024,11
2024/11/30,京都,4,11:25,2歳新馬,ダート,1200,11,15740,2024,11
2024/11/30,京都,5,12:15,2歳新馬,芝,1800,13,1310,2024,11
2024/11/30,京都,6,12:45,2歳未勝利,芝,1400,12,9040,2024,11
2024/11/30,京都,7,13:15,3歳以上1勝クラス,ダート,1800,12,650,2024,11
2024/11/30,京都,8,13:50,3歳以上1勝クラス,ダート,1400,15,36810,2024,11
2024/11/30,京都,9,14:25,さざんか賞,芝,1200,9,340,2024,11
2024/11/30,京都,10,15:00,姫路ステークス,ダート,1200,16,260,2024,11
2024/11/30,京都,11,15:35,チャレンジカップ,芝,2000,15,900,2024,11
2024/11/30,京都,12,16:10,3歳以上2勝クラス,芝,1800,7,2070,2024,11
2024/11/24,京都,1,09:40,2歳未勝利,ダート,1200,16,,2024,11
2024/11/24,京都,2,10:10,2歳未勝利,ダート,1800,13,1290,2024,11
2024/11/24,京都,3,10:40,2歳未勝利,芝,1600,18,3040,2024,11
2024/11/24,京都,4,11:10,2歳新馬,ダート,1400,14,580,2024,11
2024/11/24,京都,5,11:40,3歳以上1勝クラス,ダート,1800,15,1690,2024,11
2024/11/24,京都,6,12:30,2歳新馬,芝,2000,12,7340,2024,11
2024/11/24,京都,7,13:01,3歳以上1勝クラス,芝,1800,18,1480,2024,11
2024/11/24,京都,8,13:30,3歳以上2勝クラス,ダート,1400,16,460,2024,11
2024/11/24,京都,9,14:05,花園ステークス,ダート,1800,13,27840,2024,11
2024/11/24,京都,10,14:41,清水ステークス,芝,1600,13,39340,2024,11
2024/11/24,京都,11,15:15,カノープスステークス,ダート,1900,16,340,2024,11
2024/11/24,京都,12,16:15,京阪杯,芝,1200,18,4020,2024,11
2024/11/24,東京,1,09:30,2歳未勝利,ダート,1400,16,5510,2024,11
2024/11/24,東京,2,09:55,2歳未勝利,芝,1600,18,4460,2024,11
2024/11/24,東京,3,10:25,2歳未勝利,ダート,1600,16,,2024,11
2024/11/24,東京,4,10:55,2歳未勝利,芝,2000,12,2870,2024,11
2024/11/24,東京,5,11:25,2歳新馬,ダート,1600,16,430,2024,11
2024/11/24,東京,6,12:15,2歳新馬,芝,1800,13,3730,2024,11
2024/11/24,東京,7,12:45,3歳以上1勝クラス,ダート,1400,16,18120,2024,11
2024/11/24,東京,8,13:15,ベゴニア賞,芝,1600,10,12230,2024,11
2024/11/24,東京,9,13:50,オリエンタル賞,芝,2000,13,940,2024,11
2024/11/24,東京,10,14:25,アプローズ賞,ダート,1400,16,3880,2024,11
2024/11/24,東京,11,15:01,ＪＲＡウルトラプレミアム　アーモンドアイカップ,芝,2000,15,530,2024,11
2024/11/24,東京,12,15:40,ジャパンカップ,芝,2400,14,2740,2024,11
2024/11/23,京都,1,10:05,2歳未勝利,ダート,1400,16,1550,2024,11
2024/11/23,京都,2,10:35,2歳未勝利,ダート,1800,14,7130,2024,11
2024/11/23,京都,3,11:05,2歳未勝利,芝,2000,10,240,2024,11
2024/11/23,京都,4,11:35,障害3歳以上未勝利,障害,2910,11,570,2024,11
2024/11/23,京都,5,12:25,2歳新馬,芝,1600,11,420,2024,11
2024/11/23,京都,6,12:55,2歳新馬,ダート,1800,11,6500,2024,11
2024/11/23,京都,7,13:25,3歳以上1勝クラス,ダート,1200,16,17750,2024,11
2024/11/23,京都,8,13:55,3歳以上1勝クラス,ダート,1900,9,1850,2024,11
2024/11/23,京都,9,14:30,栂尾特別,ダート,1800,13,9880,2024,11
2024/11/23,京都,10,15:05,コントレイルメモリアル,芝,2200,8,21070,2024,11
2024/11/23,京都,11,15:40,ラジオＮＩＫＫＥＩ杯京都２歳ステークス,芝,2000,8,1230,2024,11
2024/11/23,京都,12,16:15,3歳以上2勝クラス,芝,1200,16,250,2024,11
2024/11/23,東京,1,09:50,2歳未勝利,ダート,1600,16,520,2024,11
2024/11/23,東京,2,10:20,2歳未勝利,芝,1400,18,3350,2024,11
2024/11/23,東京,3,10:50,2歳未勝利,芝,1800,14,1570,2024,11
2024/11/23,東京,4,11:20,2歳新馬,ダート,1400,16,530,2024,11
2024/11/23,東京,5,12:10,2歳新馬,芝,1600,15,1050,2024,11
2024/11/23,東京,6,12:40,3歳以上1勝クラス,ダート,1600,16,540,2024,11
2024/11/23,東京,7,13:10,3歳以上1勝クラス,芝,2400,12,13050,2024,11
2024/11/23,東京,8,13:40,3歳以上2勝クラス,ダート,2100,16,12310,2024,11
2024/11/23,東京,9,14:15,カトレアステークス,ダート,1600,16,590,2024,11
2024/11/23,東京,10,14:50,シャングリラステークス,ダート,1400,16,450,2024,11
2024/11/23,東京,11,15:25,キャピタルステークス,芝,1600,18,390,2024,11
2024/11/23,東京,12,16:00,3歳以上2勝クラス,芝,1600,14,500,2024,11
2024/11/17,京都,1,10:05,2歳未勝利,芝,1200,18,340,2024,11
2024/11/17,京都,2,10:35,2歳未勝利,ダート,1800,12,12670,2024,11
2024/11/17,京都,3,11:05,2歳未勝利,芝,1600,14,320,2024,11
2024/11/17,京都,4,11:35,2歳新馬,ダート,1200,12,6310,2024,11
2024/11/17,京都,5,12:25,2歳新馬,芝,1800,9,670,2024,11
2024/11/17,京都,6,12:55,3歳以上1勝クラス,ダート,1400,16,630,2024,11
2024/11/17,京都,7,13:25,3歳以上1勝クラス,ダート,1800,15,18000,2024,11
2024/11/17,京都,8,13:55,3歳以上2勝クラス,ダート,1200,16,600,2024,11
2024/11/17,京都,9,14:25,比叡ステークス,芝,2400,17,57490,2024,11
2024/11/17,京都,10,15:00,ＪＲＡウルトラプレミアム　グランアレグリアカップ,ダート,1400,15,290,2024,11
2024/11/17,京都,11,15:40,マイルチャンピオンシップ,芝,1600,17,710,2024,11
2024/11/17,京都,12,16:20,壬生特別,芝,1600,12,1010,2024,11
2024/11/17,東京,1,09:55,2歳未勝利,ダート,1300,16,430,2024,11
2024/11/17,東京,2,10:25,2歳未勝利,芝,1800,17,320,2024,11
2024/11/17,東京,3,10:55,2歳未勝利,芝,1600,18,20400,2024,11
2024/11/17,東京,4,11:25,2歳新馬,ダート,1600,16,44030,2024,11
2024/11/17,東京,5,12:15,2歳新馬,芝,2000,9,7180,2024,11
2024/11/17,東京,6,12:45,3歳以上1勝クラス,ダート,2100,16,4470,2024,11
2024/11/17,東京,7,13:15,3歳以上1勝クラス,ダート,1300,16,660,2024,11
2024/11/17,東京,8,13:45,赤松賞,芝,1600,7,6620,2024,11
2024/11/17,東京,9,14:15,3歳以上2勝クラス,ダート,1600,16,2770,2024,11
2024/11/17,東京,10,14:50,秋色ステークス,芝,1600,13,140,2024,11
2024/11/17,東京,11,15:30,霜月ステークス,ダート,1400,16,2070,2024,11
2024/11/17,東京,12,16:05,3歳以上2勝クラス,芝,1400,18,170,2024,11
2024/11/17,福島,1,09:50,2歳未勝利,ダート,1150,16,26580,2024,11
2024/11/17,福島,2,10:15,3歳以上1勝クラス,ダート,1700,15,160,2024,11
2024/11/17,福島,3,10:45,3歳以上1勝クラス,ダート,1700,15,800,2024,11
2024/11/17,福島,4,11:15,障害3歳以上未勝利,障害,2770,14,1100,2024,11
2024/11/17,福島,5,12:05,2歳新馬,芝,1800,14,19060,2024,11
2024/11/17,福島,6,12:35,2歳未勝利,芝,1200,16,240,2024,11
2024/11/17,福島,7,13:05,3歳以上1勝クラス,ダート,1150,16,1850,2024,11
2024/11/17,福島,8,13:35,3歳以上1勝クラス,芝,2000,16,2310,2024,11
2024/11/17,福島,9,14:05,磐梯山特別,芝,2600,15,610,2024,11
2024/11/17,福島,10,14:40,五色沼特別,芝,1800,16,35510,2024,11
2024/11/17,福島,11,15:20,福島民友カップ,ダート,1700,15,56260,2024,11
2024/11/17,福島,12,15:55,3歳以上1勝クラス,芝,1200,16,360,2024,11
2024/11/16,京都,1,10:05,2歳未勝利,ダート,1200,16,350,2024,11
2024/11/16,京都,2,10:35,2歳未勝利,ダート,1800,11,810,2024,11
2024/11/16,京都,3,11:05,2歳未勝利,ダート,1400,13,1880,2024,11
2024/11/16,京都,4,11:35,2歳未勝利,芝,1800,14,1740,2024,11
2024/11/16,京都,5,12:25,2歳新馬,芝,1400,14,170,2024,11
2024/11/16,京都,6,13:00,2歳新馬,ダート,1800,16,380,2024,11
2024/11/16,京都,7,13:30,3歳以上1勝クラス,ダート,1400,16,220,2024,11
2024/11/16,京都,8,14:01,3歳以上2勝クラス,ダート,1800,16,290,2024,11
2024/11/16,京都,9,14:35,秋明菊賞,芝,1400,9,41400,2024,11
2024/11/16,京都,10,15:10,近江特別,ダート,1900,16,250,2024,11
2024/11/16,京都,11,15:45,アンドロメダステークス,芝,2000,15,350,2024,11
2024/11/16,京都,12,16:20,3歳以上2勝クラス,芝,2000,14,20920,2024,11
2024/11/16,東京,1,09:55,2歳未勝利,ダート,1600,16,330,2024,11
2024/11/16,東京,2,10:25,2歳未勝利,芝,2000,14,1580,2024,11
2024/11/16,東京,3,10:55,2歳未勝利,ダート,1600,16,500,2024,11
